,address,area,building_year,facts,heizkosten,image,kaltmiete,kaution,keywords,nebenkosten,num_rooms,online_id,parking,text_ausstattung,text_description,text_lage,text_sonstiges,text_summary,title,url,warmmiete,postcode,Balcony_Terrace,Elevator
144,"13158 Berlin (Rosenthal), Nesselweg 17",93.9,Baujahr 2020,"Balkon, Kelleranteil, Einbauküche, Zentralheizung",285 €,https://media-pics2.immowelt.org/F/7/3/8/ECB4C0FA5C004B74AF7BB5B7C47C837F.jpg,1280.0,"3.840,00","Anzahl der Schlafzimmer: 2, Anzahl der Badezimmer: 1, Anzahl Balkone: 2, 3 Etagen, Distanz zum Kindergarten: 0.90, Distanz zur Grundschule: 1.40, Distanz zum Gymnasium: 2.70, Distanz zur Autobahn: 12.00, Distanz vom Zentrum: 10.00",285,3.0,2v8234f,,"- Einbauküche mit Markengeräten
- Fußbodenheizung in der ganzen Wohnung
- Balkon, Terrasse oder Dachterrasse
- bodentiefe Fenster
- glattweiße Wände
- elektrische Außenrollläden im Erdgeschoss, Plissés in den Obergeschossen
- Eichenechtholzparkett in den Wohnbereichen und Fluren
- Badezimmer mit großformatigen Wandfliesen, hochwertigen Armaturen und Einbauten sowie flachen
Handtuchheizkörpern
- Waschmaschinenanschluss in jeder Wohnung
- barrierefreier Zugang in den Erdgeschosswohnungen
- Gegensprechanlage",,,"ANFRAGEN BITTE ÜBER DAS KONTAKTFORMULAR
Bei den Bildern handelt es sich um unverbindliche Visualisierungen. Gerne können Sie sich im Zuge einer Besichtigung der Musterwohnung vom QUARTIER ROSENTHAL überzeugen.
WEITERE INFOS UNTER WWW.QUARTIER-ROSENTHAL.DE
HAFTUNGSAUSSCHLUSS:
Diese Anzeige dient nur der ersten Information und stellt kein Vertragsangebot dar. Die Anzeige begründet keine vertraglichen Ansprüche. Der Inhalt und die Angaben wurden nach bestem Wissen und Gewissen ermittelt. Für Richtigkeit und Vollständigkeit wird keine Haftung übernommen. Die Grundrisse sind nicht zur Maßentnahme geeignet. Bei den Flächenangaben handelt es sich um Planmaße. Bei den Objektbildern handelt es sich um unverbindliche Visualisierungen.",Einzelbesichtigung! Exklusiver Erstbezug mit 2 Balkonen und moderner Einbauküche!,Einzelbesichtigung! Exklusiver Erstbezug mit 2 Balkonen und moderner Einbauküche! Etagenwohnung Berlin (2V8234F) ,https://www.immowelt.de/expose/2v8234f,285 €,13158,True,False
145,"13127 Berlin (Französisch Buchholz), Nantestraße 80",75.88,Baujahr 1996,"Balkon, Bad mit Wanne, Kelleranteil, Personenaufzug, Einbauküche",224 €,https://media-pics2.immowelt.org/C/F/3/7/D7246A4CFC8F4235934DAB83AE3873FC.jpg,869.0,"2.607,00","Anzahl Balkone: 1, Lage im Bau: rechts, modernisiert",224,3.0,2vbuu4e,,"- Balkon
- Küche mit Fenster
- EBK
- Anschlüsse für Waschmaschine und Geschirrspüler
- modern gefliestes Wannenbad
- Kabelanschluss
- PVC-Flexplatten
- Aufzug
!Besichtigungstermine werden nur auf Anfrage über das Kontaktformular (Anbieter kontaktieren oder Nachricht senden) vergeben.!
- Zusätzliche Merkmale: Bad ohne Fenster, Fernwärme, Küche mit Fenster",,,"Dieses Mietverhältnis fällt unter den Anwendungsbereich des MietenWoG Bln. Während des Geltungszeitraums des MietenWoG Bln wird von der oben genannten Miete nur der Betrag gefordert, welcher nach den Regelungen des MietenWoG Bln zulässig ist.
Der Mietvertrag enthält keine Staffelmietvereinbarung!
Alle Angaben in diesem Exposé wurden sorgfältig und so vollständig wie möglich gemacht. Gleichwohl kann das Vorhandensein von Fehlern nicht ausgeschlossen werden. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Maßgeblich sind die im Mietvertrag geschlossenen Vereinbarungen. Soweit die Grundrissgrafiken Maßangaben und Einrichtungen enthalten, wird auch für diese jegliche Haftung ausgeschlossen. Mietpreisänderungen bleiben vorbehalten.
Weitere attraktive Angebote finden Sie auf unserer Homepage www.immonexxt.com
Verpassen Sie keines unserer aktuellen Wohnungsangebote - besuchen Sie uns auch auf Facebook - https://www.facebook.com/immonexxt
Unsere Telefonzeiten
Montag        9.00 - 16.00 Uhr
Dienstag      9.00 - 16.00 Uhr
Mittwoch      nach Vereinbarung
Donnerstag    9.00 - 18.00 Uhr
Freitag     9.00 - 15.00 Uhr",Schöne Familienwohnung mit Balkon und Einbauküche!,Schöne Familienwohnung mit Balkon und Einbauküche! Etagenwohnung Berlin (2VBUU4E) ,https://www.immowelt.de/expose/2vbuu4e,224 €,13127,True,True
146,"12555 Berlin / Köpenick, Grünstraße 7",45.9,Baujahr 2019,Personenaufzug,,https://media-pics2.immowelt.org/9/E/7/F/ED489EB46606474EBA50D8A631B0F7E9.jpg,734.4,"2.203,20","Anzahl der Badezimmer: 1, Anzahl Balkone und Terrassen: 1, Balkon-Terrassen-Fläche: 2,82 m², Anzahl der Wohneinheiten: 26, Anzahl der Gewerbeeinheiten: 2, Distanz zur nächsten Einkaufsmöglichkeit: 0.10, Distanz zum Flughafen: 12.00, Distanz zu U-/S-Bahn: 1.70","115,60",1.0,2vncu4e,,"Süd-Balkon
Wasserblick
Fußbodenheizung
Laminatboden
bodentiefe Doppelfenster
3-fach Isolierung
Deckenhöhe ca. 3 Meter
Walk-In-Shower
Personenaufzug
Gegensprechanlage
repräsentatives Foyer
Fahrrad-Abstellmöglichkeiten
verkehrsberuhigte Zone",,,Wir freuen uns auf Ihre Anfrage !,Tolles Apartment mit Süd-Balkon & Wasserblick,Tolles Apartment mit Süd-Balkon & Wasserblick Etagenwohnung Berlin / Köpenick (2VNCU4E) ,https://www.immowelt.de/expose/2vncu4e,"115,60 €",12555,False,True
147,13469 Berlin (Waidmannslust),68.0,Baujahr 1970,"Bad mit Wanne, Kelleranteil, Einbauküche, Zentralheizung",100 €,https://media-pics1.immowelt.org/3/1/D/C/3DE06804FEAA4107829B0E6AB700CD13.jpg,620.0,1860,,100,3.0,2vsug4f,,"Die Wohnung verfügt über eine weiße Einbauküche, ein Bad mit Badewanne und einem Flur. Auf der Straße kann direkt vor der Wohnung kostenlos geparkt werden.","Ich suche für meinen Vermieter Nachmieter in eine traumhaft gelegenen Drei- bzw. bald Zwei-Zimmer Wohnung (siehe unten) direkt am Tegler Fließ im Westen Waidmannslust, nahe des jüngst neu eröffneten Spiel- und Erholungsplatzes ""Dianaplatz"".","Die Wohnung liegt im ersten Stock und bietet eine idyllische Aussicht auf das Naturschutzgebiet. Sie liegt an einer ruhigen Straße, sodass aus dem Fenster Vögelgezwitscher den Geräuschpegel dominiert.",,Perfekte Aufteilung auf 68 m² und 3 Zimmer. Hier ist man zuhause!,Perfekte Aufteilung auf 68 m² und 3 Zimmer. Hier ist man zuhause! Wohnung Berlin (2VSUG4F) ,https://www.immowelt.de/expose/2vsug4f,100 €,13469,False,False
148,"10245 Berlin (Friedrichshain), Bossestraße 7",30.0,Baujahr 2021,"barrierefrei, Personenaufzug, Einbauküche, Neubau",90 €,https://media-pics1.immowelt.org/4/1/7/5/74BD489FC6EE44218569AD15A5B25714.jpg,950.0,"2850,00",,90,1.0,2uhby4n,,"Das Apartment wird möbliert vermietet.
Bett, Tisch, Stuhl, Schrank alles neu eingerichtet !!! Eine kleine Küchenzeile mit
Glaskeramik-Kochfeld, Mikrowelle, Kühlschrank mit Gefrierfach, Zeile mit Ober- und Unterschränken sowie Spülbecken mit Mischbatterie ist ebenfalls vorhanden.
Stressfreier Einzug !","Kompakter Wohnungsschnitt mit durchdachter Raumaufteilung:
Loggia, 1 Bereich für Wohnen/ Schlafen /Kochen, Hauswirtschaftsraum mit Waschmaschinenanschluss, Bad mit bodengleicher Dusche, barrierefreier Grundriss, bodentiefe Fenster, hochwertigem Echtholzparkett, Fußbodenheizung
Die Perfekte Wohnung für Singles !","S-Bhf Ostkreuz 10 Minuten fußläufig erreichbar und S-Bhf Warschauer Straße 20 Minuten zu Fuß entfernt.
Nächste Einkaufsmöglichkeiten Netto ( 5 Minuten Fußweg) & LIDL",,"Singleapartment, möbliert zur Miete nähe Ostkreuz","Singleapartment, möbliert zur Miete nähe Ostkreuz Apartment Berlin (2UHBY4N) ",https://www.immowelt.de/expose/2uhby4n?bc=13,90 €,10245,False,True
149,"12277 Berlin (Marienfelde), Malteserstraße 148",52.0,Baujahr 2019,"Balkon, Personenaufzug, Einbauküche, Neubau",,https://media-pics2.immowelt.org/B/A/5/2/9B1E4EE1E5FE439E94238497C2DC25AB.jpg,1032.0,3096,,180,2.0,2vgnv4e,,"English :
Furniture :
** Additional Charges: Internet and electricity costs are 87 euros.
Double Bed,  Box Spring Sofa,  Dining Table,  Chairs,  Carpet,  Wardrobe,  Lounge Chair,  Cutlery, Pans &  kitchen accessories,  Washing machine,  Refrigerator,  Wooden Flooring,  Sheets,  Iron,  Dryer,  Dishwasher,  Vacuum Cleaner
Möbel :
** Zusätzliche Kosten: Die Internet- und Stromkosten betragen 87 Euro.
Doppelbett,  Boxspring-Sofa,  Esstisch,  Stühle,  Teppich,  Garderobe,  Lounge-Stuhl,  Besteck, Pfannen und Küchenzubehör,  Waschmaschine,  Kühlschrank,  Holzfußboden,  Regale,  Bügeleisen,  Wäscheständer,  Spülmaschine,  Staubsauger","Scroll down for German version
English :
Overview :
Beautiful and spacious two room apartment in a new residential complex. Optimal layout and design for a comfortable living. It's a perfect place to be at home and relax. The apartment offers shorter commute due to the proximity to public transport and other recreational hot spots around the area.
Why Choose this apartment? :
The diverse city drive and the village suburban idyll are united in the green Marienfelde. Due to the numerous cultural and recreational opportunities you will feel very fast in this area.
How many rooms does the apartment have? :
This is a cool and chick duplex with two rooms. On the entrance you have the living room with kitchen tucked away in the corner. The stairs going down to the bedroom with attached bathroom.
How big is the apartment? :
The usable area of the apartment is 52 sqm, ideal for small family.
Does it have parking space? :
There is no dedicated parking. However, the parking is can be done on the street.
Overview :
Schöne und geräumige Zweizimmerwohnung in einer neuen Wohnanlage. Optimales Layout und Design für ein komfortables Wohnen. Es ist ein perfekter Ort, um zu Hause zu sein und sich zu entspannen. Das Appartement bietet eine kürzere Pendelzeit aufgrund der Nähe zu öffentlichen Verkehrsmitteln und anderen Freizeit-Hotspots in der Umgebung.
Warum gerade diese Wohnung? :
Das vielfältige Großstadt treiben und die dörfliche Vorort Idylle werden im grünen Marienfelde vereint. Durch die zahlreichen Kultur und Freizeitmöglichkeiten fühlt man sich sehr schnell in dieser Gegend wohl.
Wie viele Zimmer hat die Wohnung? :
Dies ist ein cooles und mädchenhaftes Duplex mit zwei Räumen. Am Eingang befindet sich das Wohnzimmer mit der Küche, die in der Ecke versteckt ist. Die Treppe führt hinunter zum Schlafzimmer mit angeschlossenem Bad.
Wie groß ist die Wohnung? :
Die Nutzfläche der Wohnung beträgt 52 qm, ideal für eine kleine Familie.
Verfügt sie über einen Parkplatz? :
Es gibt keine eigenen Parkplätze. Das Parken kann jedoch auf der Straße erfolgen.",,"English :
Property Features :
Fitted Kitchen,  Elevator,  Balcony,  New Construction,  Bathtub
Scroll down for English version
Eigenschaftsmerkmale :
Einbauküche,  Fahrstuhl,  Balkon,  Neubau,  Badewanne",Furnished Maisonette with balcony Tempelhof-Schöneberg,Furnished Maisonette with balcony Tempelhof-Schöneberg Etagenwohnung Berlin (2VGNV4E) ,https://www.immowelt.de/expose/2vgnv4e,180 €,12277,True,True
150,"12277 Berlin (Marienfelde), Malteserstraße 148",63.0,Baujahr 2019,"Balkon, Personenaufzug, Einbauküche",158 €,https://media-pics1.immowelt.org/2/5/D/D/D9B261776D714B6080F4D2499CFBDD52.jpg,1241.0,3723,,158,2.0,2v2qv4e,,"English :
Furniture :
Dishwasher,  Vacuum Cleaner
Scroll down for English version
Möbel :
Spülmaschine,  Staubsauger","Scroll down for German version
viertueller Rundgang hier : https://urbanground.de/property-details?id=545909
English :
Overview :
Beautiful and spacious two room apartment in a new residential complex. Optimal layout and design for a comfortable living. It's a perfect place to be at home and relax. The apartment offers shorter commute due to the proximity to public transport and other recreational hot spots around the area.
Why Choose this apartment? :
The diverse city drive and the village suburban idyll are united in the green Marienfelde. Due to the numerous cultural and recreational opportunities you will feel very fast in this area.
How many rooms does the apartment have? :
The apartment has a living cum kitchen and dining area. It has a bedroom areas with ample sun.
How big is the apartment? :
The usable area of the apartment is 63 sqm, ideal for families.
Does it have parking space? :
There is no dedicated parking. However, the parking is can be done on the street.
Overview :
Schöne und geräumige Zweizimmerwohnung in einer neuen Wohnanlage. Optimales Layout und Design für ein komfortables Wohnen. Es ist ein perfekter Ort, um zu Hause zu sein und sich zu entspannen. Das Appartement bietet eine kürzere Pendelzeit aufgrund der Nähe zu öffentlichen Verkehrsmitteln und anderen Freizeit-Hotspots in der Umgebung.
Warum gerade diese Wohnung? :
Das vielfältige Großstadt treiben und die dörfliche Vorort Idylle werden im grünen Marienfelde vereint. Durch die zahlreichen Kultur und Freizeitmöglichkeiten fühlt man sich sehr schnell in dieser Gegend wohl.
Wie viele Zimmer hat die Wohnung? :
Die Wohnung verfügt über eine Wohnküche und einen Essbereich. Sie verfügt über einen Schlafbereich mit viel Sonne.
Wie groß ist die Wohnung? :
Die Wohnnutzfläche der Wohnung beträgt 63 qm. Ideal fuer eine Familie.
Verfügt sie über einen Parkplatz? :
Es gibt keine eigenen Parkplätze. Das Parken kann jedoch auf der Straße erfolgen.",,"Scroll down for English version
Eigenschaftsmerkmale :
Einbauküche,  Fahrstuhl,  Balkon,  Neubau
English :
Property Features :
Fitted Kitchen,  Elevator,  Balcony,  New Construction",2 Room Flat with fitted kitchen & balcony Tempelhof-Schöneberg,2 Room Flat with fitted kitchen & balcony Tempelhof-Schöneberg Etagenwohnung Berlin (2V2QV4E) ,https://www.immowelt.de/expose/2v2qv4e,158 €,12277,True,True
151,"12277 Berlin (Marienfelde), Malteserstraße 148",30.0,Baujahr 2019,"Balkon, Personenaufzug, Einbauküche, frei, Neubau",75 €,https://media-pics1.immowelt.org/7/D/5/3/86449B8BE67444EEAB76F1FCFFD435D7.jpg,847.0,2541,,75,1.0,2vmqv4e,,"Scroll down for German version
Equipment :
The apartment comes with the following brand new furniture:
- Carpet (170x240cm)
- Coffee Table (80x80x40cm)
- Writing desk
- Table Lamp
- 2 door Wardrobe
- Lounge Chair with Hocker
- Dining table with 2 chairs
- Cutlery, Pans & some kitchen accessories
- Washing machine
- Refrigerator
Ausstattung :
Das Appartement wird mit den folgenden brandneuen Möbeln geliefert:
- Teppich (170x240cm)
- Couchtisch (80x80x40cm)
- Schreibtisch
- Tischlampe
- 2-türiger Kleiderschrank
- Longue Stuhl mit Hocker
- Esstisch mit 2 Stühlen
- Besteck, Pfannen & einige Küchenaccessoires
- Waschmaschine
- Kühlschrank","Scroll down for German version
English :
virtual tour : https://urbanground.de/property-details?id=545864
Description :
Beautiful studio apartment in a new residential complex. Optimal layout and design for a comfortable living. It's a perfect place to be at home and relax. The apartment offers shorter commute due to the proximity to public transport and other recreational hot spots around the area.
** Additional Charges: Internet and electricity costs are 62 euros.
virtueller Rundgang hier : https://urbanground.de/property-details?id=545864
Objektbeschreibung :
Wunderschöne Studio-Wohnung in einer neuen Wohnanlage. Optimales Layout und Design für ein komfortables Wohnen. Es ist ein perfekter Ort, um zu Hause zu sein und sich zu entspannen. Das Appartement bietet eine kürzere Pendelzeit aufgrund der Nähe zu öffentlichen Verkehrsmitteln und anderen Freizeit-Hotspots in der Umgebung.
** Zusätzliche Kosten: Die Internet- und Stromkosten betragen 62 Euro.","Scroll down for German version
English :
Location :
The diverse city drive and the village suburban idyll are united in the green Marienfelde. Due to the numerous cultural and recreational opportunities you will feel very fast in this area. The Malteserstraße offers through the S Bahn station Alt Mariendorf and various bus lines a good connection to the center of Berlin. The U6 line can be reached by bus in 10 minutes. The residents and guests can immediately satisfy the needs of everyday life, relax at the same time in numerous cafes and restaurants or stroll through the numerous adjacent green areas. The nearby Amusement Park Marienfelde is a perfect option.
- The U6 line can be reached by bus in 10 minutes.
- The local public transport connections are especially via a bus stop within walking distance, as well as the S-Bahn stations Lankwitz and Schichauweg.
- 5 minutes on foot to the REWE and PENNY shopping centres.
Das vielfältige Großstadt treiben und die dörfliche Vorort Idylle werden im grünen Marienfelde vereint. Durch die zahlreichen Kultur und Freizeitmöglichkeiten fühlt man sich sehr schnell in dieser Gegend wohl. Die Malteserstraße bietet durch die die S Bahn Station Alt Mariendorf und verschiedenen Buslinien eine gute Anbindung zum Berliner Zentrum.  Die U6 Lineie ist mit dem Bus in 10 Minuten erreichbar. Die Anwohner und Gäste können unmittelbar die Bedürfnisse des alltäglichen Lebens befriedigen, sich gleichzeitig in zahlreichen Cafés und Restaurants entspannen oder durch die zahlreich angrenzenden Grünanlagen flanieren. Der nahe gelegene Freizeitpark Marienfelde ist hierbei eine perfekte Option.
- Die U6 Lineie ist mit dem Bus in 10 Minuten erreichbar.
- Die ÖPNV-Anbindungen erfolgt insbesondere über eine fußläufig erreichbare Bushaltestelle, sowie die S-Bahnhöfe Lankwitz und Schichauweg.
- 5 Minuten zu Fuss bis zum Einkaufszentrum REWE und PENNY.",,Furnished Studio with balcony in Tempelhof-Schöneberg,Furnished Studio with balcony in Tempelhof-Schöneberg Etagenwohnung Berlin (2VMQV4E) ,https://www.immowelt.de/expose/2vmqv4e,75 €,12277,True,True
152,"13158 Berlin (Rosenthal), Nesselweg 17",95.57,Baujahr 2020,"Terrasse, Kelleranteil, Einbauküche, Zentralheizung",290 €,https://media-pics1.immowelt.org/7/F/8/4/EE492D9AFB33466198938C3310D448F7.jpg,1270.0,"3.810,00","Anzahl der Schlafzimmer: 2, Anzahl der Badezimmer: 1, Anzahl Terrassen: 1, 3 Etagen, Distanz zum Kindergarten: 0.90, Distanz zur Grundschule: 1.40, Distanz zum Gymnasium: 2.70, Distanz zur Autobahn: 12.00, Distanz vom Zentrum: 10.00",290,3.0,2vfy24f,,"- Einbauküche mit Markengeräten
- Fußbodenheizung in der ganzen Wohnung
- Balkon, Terrasse oder Dachterrasse
- bodentiefe Fenster
- glattweiße Wände
- elektrische Außenrollläden im Erdgeschoss, Plissés in den Obergeschossen
- Eichenechtholzparkett in den Wohnbereichen und Fluren
- Badezimmer mit großformatigen Wandfliesen, hochwertigen Armaturen und Einbauten sowie flachen
Handtuchheizkörpern
- Waschmaschinenanschluss in jeder Wohnung
- barrierefreier Zugang in den Erdgeschosswohnungen
- Gegensprechanlage",,,"ANFRAGEN BITTE ÜBER DAS KONTAKTFORMULAR
Bei den Bildern handelt es sich um unverbindliche Visualisierungen. Gerne können Sie sich im Zuge einer Besichtigung der Musterwohnung vom QUARTIER ROSENTHAL überzeugen.
WEITERE INFOS UNTER WWW.QUARTIER-ROSENTHAL.DE
HAFTUNGSAUSSCHLUSS:
Diese Anzeige dient nur der ersten Information und stellt kein Vertragsangebot dar. Die Anzeige begründet keine vertraglichen Ansprüche. Der Inhalt und die Angaben wurden nach bestem Wissen und Gewissen ermittelt. Für Richtigkeit und Vollständigkeit wird keine Haftung übernommen. Die Grundrisse sind nicht zur Maßentnahme geeignet. Bei den Flächenangaben handelt es sich um Planmaße. Bei den Objektbildern handelt es sich um unverbindliche Visualisierungen.",Einzelbesichtigung! Neubau Erdgeschosswohnung mit großem Wohnzimmer und Terrasse,Einzelbesichtigung! Neubau Erdgeschosswohnung mit großem Wohnzimmer und Terrasse Wohnung Berlin (2VFY24F) ,https://www.immowelt.de/expose/2vfy24f,290 €,13158,True,False
153,"12277 Berlin (Marienfelde), Malteserstraße 148",26.0,Baujahr 2019,"Balkon, Personenaufzug, Einbauküche, frei, Neubau",115 €,https://media-pics2.immowelt.org/9/F/B/A/E42C2C7F0BEA43718837422D12D3ABF9.jpg,699.0,2097,,115,1.0,2v2rv4e,,"Scroll down for German version
Equipment :
The apartment comes with the following brand new furniture:
- Carpet (170x240cm)
- Coffee Table (80x80x40cm)
- Writing desk
- Table Lamp
- 2 door Wardrobe
- Lounge Chair with Hocker
- Dining table with 2 chairs
- Cutlery, Pans & some kitchen accessories
- Washing machine
- Refrigerator
Ausstattung :
Das Appartement wird mit den folgenden brandneuen Möbeln geliefert:
- Teppich (170x240cm)
- Couchtisch (80x80x40cm)
- Schreibtisch
- Tischlampe
- 2-türiger Kleiderschrank
- Longue Stuhl mit Hocker
- Esstisch mit 2 Stühlen
- Besteck, Pfannen & einige Küchenaccessoires
- Waschmaschine
- Kühlschrank","Scroll down for German version
English :
virtual tour : https://urbanground.de/property-details?id=545858
Description :
Beautiful studio apartment in a new residential complex. Optimal layout and design for a comfortable living. It's a perfect place to be at home and relax. The apartment offers shorter commute due to the proximity to public transport and other recreational hot spots around the area.
** Additional Charges: Internet and electricity costs are 62 euros.
virtueller Rundgang hier : https://urbanground.de/property-details?id=545858
Objektbeschreibung :
Wunderschöne Studio-Wohnung in einer neuen Wohnanlage. Optimales Layout und Design für ein komfortables Wohnen. Es ist ein perfekter Ort, um zu Hause zu sein und sich zu entspannen. Das Appartement bietet eine kürzere Pendelzeit aufgrund der Nähe zu öffentlichen Verkehrsmitteln und anderen Freizeit-Hotspots in der Umgebung.
** Zusätzliche Kosten: Die Internet- und Stromkosten betragen 62 Euro.","Scroll down for German version
English :
Location :
The diverse city drive and the village suburban idyll are united in the green Marienfelde. Due to the numerous cultural and recreational opportunities you will feel very fast in this area. The Malteserstraße offers through the S Bahn station Alt Mariendorf and various bus lines a good connection to the center of Berlin. The U6 line can be reached by bus in 10 minutes. The residents and guests can immediately satisfy the needs of everyday life, relax at the same time in numerous cafes and restaurants or stroll through the numerous adjacent green areas. The nearby Amusement Park Marienfelde is a perfect option.
- The U6 line can be reached by bus in 10 minutes.
- The local public transport connections are especially via a bus stop within walking distance, as well as the S-Bahn stations Lankwitz and Schichauweg.
- 5 minutes on foot to the REWE and PENNY shopping centres.
Das vielfältige Großstadt treiben und die dörfliche Vorort Idylle werden im grünen Marienfelde vereint. Durch die zahlreichen Kultur und Freizeitmöglichkeiten fühlt man sich sehr schnell in dieser Gegend wohl. Die Malteserstraße bietet durch die die S Bahn Station Alt Mariendorf und verschiedenen Buslinien eine gute Anbindung zum Berliner Zentrum.  Die U6 Lineie ist mit dem Bus in 10 Minuten erreichbar. Die Anwohner und Gäste können unmittelbar die Bedürfnisse des alltäglichen Lebens befriedigen, sich gleichzeitig in zahlreichen Cafés und Restaurants entspannen oder durch die zahlreich angrenzenden Grünanlagen flanieren. Der nahe gelegene Freizeitpark Marienfelde ist hierbei eine perfekte Option.
- Die U6 Lineie ist mit dem Bus in 10 Minuten erreichbar.
- Die ÖPNV-Anbindungen erfolgt insbesondere über eine fußläufig erreichbare Bushaltestelle, sowie die S-Bahnhöfe Lankwitz und Schichauweg.
- 5 Minuten zu Fuss bis zum Einkaufszentrum REWE und PENNY.",,Furnished Studio with balcony in Tempelhof-Schöneberg,Furnished Studio with balcony in Tempelhof-Schöneberg Etagenwohnung Berlin (2V2RV4E) ,https://www.immowelt.de/expose/2v2rv4e,115 €,12277,True,True
